0.950261, -0.311449
0.952601, -0.304211
0.955229, -0.295854
0.95795, -0.286921
0.960798, -0.277231
0.963961, -0.266019
0.967349, -0.253416
0.970925, -0.239343
0.974611, -0.223854
0.978403, -0.20664
0.982174, -0.187887
0.985762, -0.168041
0.98909, -0.14718
0.992129, -0.125047
0.994792, -0.10169
0.996981, -0.0773076
0.998616, -0.0520768
0.999624, -0.0263968
0.999975, -0.000976231
0.999745, 0.0217345
0.999129, 0.0413937
0.998307, 0.0579985
0.997404, 0.0719092
0.99648, 0.0837663
0.995583, 0.0938458
0.994759, 0.102225
0.994027, 0.109118
0.993369, 0.114961
0.992795, 0.119822
0.992356, 0.123406
0.992059, 0.125776
0.991865, 0.127296
0.991777, 0.12798
0.991844, 0.127457
0.992065, 0.125724
0.992401, 0.123044
0.992834, 0.119498
0.99335, 0.115125
0.993942, 0.109897
0.994612, 0.103646
0.995354, 0.0962548
0.996167, 0.0874276
0.997019, 0.077086
0.997865, 0.0652085
0.998644, 0.0519015
0.999282, 0.037662
0.999716, 0.0235422
0.999909, 0.0133164
0.999971, 0.00759145
0.999987, 0.00506519
0.999986, 0.00532441
0.999968, 0.00798293
0.999915, 0.0129337
0.999796, 0.0200536
0.999565, 0.02933
0.999164, 0.0407149
0.998523, 0.0541622
0.997578, 0.0693959
0.996252, 0.0863411
0.994469, 0.104879
0.992152, 0.124893
0.989273, 0.145946
0.98581, 0.167746
0.981871, 0.189446
0.977531, 0.210701
0.972907, 0.231121
0.968046, 0.250707
0.962881, 0.269867
0.957411, 0.288674
0.95167, 0.307074
0.945675, 0.325068
0.939434, 0.342688
0.933007, 0.359821
0.926579, 0.376069
0.920212, 0.391392
0.913866, 0.405992
0.907576, 0.419866
0.901444, 0.432876
0.895531, 0.444982
0.889888, 0.456166
0.884544, 0.466447
0.879469, 0.475946
0.874633, 0.484778
0.869875, 0.493264
0.86516, 0.501488
0.860464, 0.509505
0.855801, 0.5173
0.851219, 0.524805
0.84675, 0.531986
0.842446, 0.538775
0.838341, 0.545142
0.834484, 0.551029
0.830916, 0.556394
0.827724, 0.561134
0.824939, 0.565221
0.822553, 0.568687
0.820614, 0.571482
0.819289, 0.573381
0.81865, 0.574293
0.818784, 0.574102
0.819735, 0.572742
0.821584, 0.570087
0.824256, 0.566215
0.827404, 0.561604
0.830919, 0.55639
0.834712, 0.550683
0.838756, 0.544503
0.843057, 0.537819
0.847637, 0.53057
0.852579, 0.522591
0.857887, 0.51383
0.863545, 0.504262
0.869546, 0.493839
0.875895, 0.482486
0.882589, 0.470127
0.88969, 0.456541
0.897181, 0.441634
0.905026, 0.425321
0.913146, 0.40759
0.921423, 0.388511
0.929751, 0.368132
0.937978, 0.346627
0.945995, 0.324105
0.953663, 0.300792
0.960913, 0.276752
0.96769, 0.252032
0.973931, 0.226719
0.979531, 0.201153
0.98442, 0.175682
0.988463, 0.151304
0.991706, 0.128367
0.994242, 0.106993
0.996176, 0.0871917
0.99762, 0.0687627
0.99865, 0.0517216
0.999332, 0.0362922
0.999739, 0.0225334
0.99994, 0.0105014
0.999996, 0.000148277
0.999959, -0.00870101
0.999867, -0.0161937
0.999742, -0.0226432
0.999604, -0.0280952
0.999476, -0.0323609
0.999372, -0.0354137
0.999304, -0.0372963
0.999275, -0.0380625
0.999283, -0.0378605
0.999325, -0.0367469
0.999394, -0.034789
0.999489, -0.0319636
0.999604, -0.028106
0.99973, -0.0231855
0.99985, -0.0172341
0.999944, -0.0103881
0.999993, -0.00312464
0.999987, 0.00450066
0.999916, 0.0127383
0.999762, 0.0216626
0.999504, 0.0313657
0.999116, 0.0419222
0.998559, 0.0535568
0.997799, 0.0662018
0.996832, 0.0794411
0.995636, 0.0932278
0.994164, 0.107794
0.992375, 0.123169
0.990232, 0.139349
0.987704, 0.156252
0.984793, 0.173658
0.981502, 0.191379
0.9779, 0.209008
0.974023, 0.22639
0.969911, 0.243409
0.965608, 0.259959
0.961196, 0.275827
0.956737, 0.290919
0.952321, 0.30507
0.947991, 0.318273
0.943771, 0.330579
0.939688, 0.342016
0.935764, 0.352614
0.932017, 0.362402
0.928457, 0.37143
0.925141, 0.379615
0.922261, 0.386563
0.919938, 0.392061
0.918463, 0.395505
0.918225, 0.396058
0.92047, 0.390803
0.926801, 0.375462
0.941961, 0.335305
0.961717, 0.273388
0.976606, 0.214398
0.986748, 0.161627
0.992986, 0.117668
0.996608, 0.0817434
0.998624, 0.0518226
0.999623, 0.0266217
0.999965, 0.0067963
0.999965, 0.0067963
